Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,timestamp,days_after_initial,days_after_100
,Argentina,-38.4161,-63.6167,4/20/20,2941,136,737,4/20/20,48,31
,Armenia,40.0691,45.0382,4/20/20,1339,22,580,4/20/20,50,32
Australian Capital Territory,Australia,-35.4735,149.0124,4/20/20,104,3,91,4/20/20,85,37
New South Wales,Australia,-33.8688,151.2093,4/20/20,2963,26,1379,4/20/20,85,37
Northern Territory,Australia,-12.4634,130.8456,4/20/20,28,0,12,4/20/20,85,37
Queensland,Australia,-28.0167,153.4,4/20/20,1019,6,738,4/20/20,85,37
South Australia,Australia,-34.9285,138.6007,4/20/20,435,4,369,4/20/20,85,37
Tasmania,Australia,-41.4545,145.9707,4/20/20,200,7,71,4/20/20,85,37
Victoria,Australia,-37.8136,144.9631,4/20/20,1329,14,1196,4/20/20,85,37
Western Australia,Australia,-31.9505,115.8605,4/20/20,545,7,435,4/20/20,85,37
,Austria,47.5162,14.5501,4/20/20,14795,470,10631,4/20/20,55,43
,Azerbaijan,40.1431,47.5769,4/20/20,1436,19,791,4/20/20,50,25
,Bahamas,25.0343,-77.3963,4/20/20,60,9,11,4/20/20,35,-100
,Bahrain,26.0275,50.55,4/20/20,1907,7,769,4/20/20,56,41
,Bangladesh,23.685,90.3563,4/20/20,2948,101,85,4/20/20,43,14
,Barbados,13.1939,-59.5432,4/20/20,75,5,19,4/20/20,34,-100
,Belarus,53.7098,27.9534,4/20/20,6264,51,514,4/20/20,52,21
,Belgium,50.8333,4,4/20/20,39983,5828,8895,4/20/20,76,45
,Benin,9.3077,2.3158,4/20/20,54,1,27,4/20/20,35,-100
,Bhutan,27.5142,90.4336,4/20/20,5,0,2,4/20/20,45,-100
,Bolivia,-16.2902,-63.5887,4/20/20,564,33,31,4/20/20,40,20
,Bosnia and Herzegovina,43.9159,17.6791,4/20/20,1309,49,381,4/20/20,46,29
,Brazil,-14.235,-51.9253,4/20/20,40743,2587,22130,4/20/20,54,38
,Brunei,4.5353,114.7277,4/20/20,138,1,116,4/20/20,42,27
,Bulgaria,42.7339,25.4858,4/20/20,929,43,167,4/20/20,43,31
,Burkina Faso,12.2383,-1.5616,4/20/20,581,38,357,4/20/20,41,27
,Cabo Verde,16.5388,-23.0418,4/20/20,67,1,1,4/20/20,31,-100
,Cambodia,11.55,104.9167,4/20/20,122,0,107,4/20/20,84,22
,Cameroon,3.848,11.5021,4/20/20,1163,42,0,4/20/20,45,22
Alberta,Canada,53.9333,-116.5765,4/20/20,2908,59,0,4/20/20,85,36
British Columbia,Canada,49.2827,-123.1207,4/20/20,1647,82,0,4/20/20,85,36
Grand Princess,Canada,37.6489,-122.6655,4/20/20,13,0,0,4/20/20,85,36
Manitoba,Canada,53.7609,-98.8139,4/20/20,254,6,0,4/20/20,85,36
New Brunswick,Canada,46.5653,-66.4619,4/20/20,118,0,0,4/20/20,85,36
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/20/20,257,3,0,4/20/20,85,36
Nova Scotia,Canada,44.682,-63.7443,4/20/20,721,9,0,4/20/20,85,36
Ontario,Canada,51.2538,-85.3232,4/20/20,12063,624,0,4/20/20,85,36
Prince Edward Island,Canada,46.5107,-63.4168,4/20/20,26,0,0,4/20/20,85,36
Quebec,Canada,52.9399,-73.5491,4/20/20,19319,939,0,4/20/20,85,36
Saskatchewan,Canada,52.9399,-106.4509,4/20/20,316,4,0,4/20/20,85,36
,Central African Republic,6.6111,20.9394,4/20/20,12,0,4,4/20/20,36,-100
,Chad,15.4542,18.7322,4/20/20,33,0,8,4/20/20,32,-100
,Chile,-35.6751,-71.543,4/20/20,10507,139,4676,4/20/20,48,35
Anhui,China,31.8257,117.2264,4/20/20,991,6,984,4/20/20,111,111
Beijing,China,40.1824,116.4142,4/20/20,593,8,514,4/20/20,111,111
Chongqing,China,30.0572,107.874,4/20/20,579,6,570,4/20/20,111,111
Fujian,China,26.0789,117.9874,4/20/20,355,1,339,4/20/20,111,111
Gansu,China,37.8099,101.0583,4/20/20,139,2,137,4/20/20,111,111
Guangdong,China,23.3417,113.4244,4/20/20,1581,8,1494,4/20/20,111,111
Guangxi,China,23.8298,108.7881,4/20/20,254,2,252,4/20/20,111,111
Guizhou,China,26.8154,106.8748,4/20/20,147,2,145,4/20/20,111,111
Hainan,China,19.1959,109.7453,4/20/20,168,6,162,4/20/20,111,111
Hebei,China,39.549,116.1306,4/20/20,328,6,317,4/20/20,111,111
Heilongjiang,China,47.862,127.7615,4/20/20,905,13,0,4/20/20,111,111
Henan,China,33.882,113.614,4/20/20,1276,22,0,4/20/20,111,111
Hong Kong,China,22.3,114.2,4/20/20,1025,4,630,4/20/20,111,111
Hubei,China,30.9756,112.2707,4/20/20,68128,4512,63511,4/20/20,111,111
Hunan,China,27.6104,111.7088,4/20/20,1019,4,1015,4/20/20,111,111
Inner Mongolia,China,44.0935,113.9448,4/20/20,194,1,104,4/20/20,111,111
Jiangsu,China,32.9711,119.455,4/20/20,653,0,643,4/20/20,111,111
Jiangxi,China,27.614,115.7221,4/20/20,937,1,936,4/20/20,111,111
Jilin,China,43.6661,126.1923,4/20/20,104,1,97,4/20/20,111,111
Liaoning,China,41.2956,122.6085,4/20/20,146,2,143,4/20/20,111,111
Macau,China,22.1667,113.55,4/20/20,45,0,22,4/20/20,111,111
Ningxia,China,37.2692,106.1655,4/20/20,75,0,75,4/20/20,111,111
Qinghai,China,35.7452,95.9956,4/20/20,18,0,18,4/20/20,111,111
Shaanxi,China,35.1917,108.8701,4/20/20,256,3,252,4/20/20,111,111
Shandong,China,36.3427,118.1498,4/20/20,787,7,765,4/20/20,111,111
Shanghai,China,31.202,121.4491,4/20/20,638,7,0,4/20/20,111,111
Shanxi,China,37.5777,112.2922,4/20/20,197,0,135,4/20/20,111,111
Sichuan,China,30.6171,102.7103,4/20/20,561,3,554,4/20/20,111,111
Tianjin,China,39.3054,117.323,4/20/20,189,3,174,4/20/20,111,111
Tibet,China,31.6927,88.0924,4/20/20,1,0,1,4/20/20,111,111
Xinjiang,China,41.1129,85.2401,4/20/20,76,3,73,4/20/20,111,111
Yunnan,China,24.974,101.487,4/20/20,184,2,0,4/20/20,111,111
Zhejiang,China,29.1832,120.0934,4/20/20,1268,1,1249,4/20/20,111,111
,Colombia,4.5709,-74.2973,4/20/20,3977,189,804,4/20/20,45,32
,Congo (Brazzaville),-4.0383,21.7587,4/20/20,160,6,16,4/20/20,36,5
,Congo (Kinshasa),-4.0383,21.7587,4/20/20,332,25,27,4/20/20,40,19
,Costa Rica,9.7489,-83.7534,4/20/20,662,6,124,4/20/20,45,30
,Cote d'Ivoire,7.54,-5.5471,4/20/20,847,9,260,4/20/20,40,24
,Croatia,45.1,15.2,4/20/20,1881,47,771,4/20/20,55,32
,Diamond Princess,0,0,4/20/20,712,13,644,4/20/20,73,70
,Cuba,22,-80,4/20/20,1087,36,285,4/20/20,39,23
,Cyprus,35.1264,33.4299,4/20/20,772,12,81,4/20/20,42,28
,Czechia,49.8175,15.473,4/20/20,6900,194,0,4/20/20,50,38
Faroe Islands,Denmark,61.8926,-6.9118,4/20/20,185,0,176,4/20/20,53,41
Greenland,Denmark,71.7069,-42.6043,4/20/20,11,0,11,4/20/20,53,41
,Denmark,56.2639,9.5018,4/20/20,7515,364,4312,4/20/20,53,41
,Djibouti,11.8251,42.5903,4/20/20,846,2,102,4/20/20,33,12
,Dominican Republic,18.7357,-70.1627,4/20/20,4964,235,416,4/20/20,50,30
,Ecuador,-1.8312,-78.1834,4/20/20,10128,507,1150,4/20/20,50,33
,Egypt,26,30,4/20/20,3333,250,821,4/20/20,66,37
,El Salvador,13.7942,-88.8965,4/20/20,218,7,46,4/20/20,32,11
,Equatorial Guinea,1.5,10,4/20/20,79,0,7,4/20/20,36,-100
,Eritrea,15.1794,39.7823,4/20/20,39,0,3,4/20/20,30,-100
,Estonia,58.5953,25.0136,4/20/20,1535,40,165,4/20/20,53,37
,Eswatini,-26.5225,31.4659,4/20/20,24,1,8,4/20/20,37,-100
,Ethiopia,9.145,40.4897,4/20/20,111,3,16,4/20/20,38,2
,Fiji,-17.7134,178.065,4/20/20,18,0,3,4/20/20,32,-100
,Finland,64,26,4/20/20,3868,98,2000,4/20/20,82,38
French Guiana,France,3.9339,-53.1258,4/20/20,97,1,69,4/20/20,87,51
French Polynesia,France,-17.6797,149.4068,4/20/20,56,0,19,4/20/20,87,51
Guadeloupe,France,16.25,-61.5833,4/20/20,148,8,73,4/20/20,87,51
Mayotte,France,-12.8275,45.1662,4/20/20,271,4,117,4/20/20,87,51
New Caledonia,France,-20.9043,165.618,4/20/20,18,0,15,4/20/20,87,51
Reunion,France,-21.1351,55.2471,4/20/20,408,0,237,4/20/20,87,51
Saint Barthelemy,France,17.9,-62.8333,4/20/20,6,0,5,4/20/20,87,51
St Martin,France,18.0708,-63.0501,4/20/20,37,2,19,4/20/20,87,51
Martinique,France,14.6415,-61.0242,4/20/20,163,12,73,4/20/20,87,51
,France,46.2276,2.2137,4/20/20,154188,20265,37409,4/20/20,87,51
,Gabon,-0.8037,11.6094,4/20/20,120,1,7,4/20/20,37,3
,Gambia,13.4432,-15.3101,4/20/20,10,1,2,4/20/20,34,-100
,Georgia,42.3154,43.3569,4/20/20,402,4,95,4/20/20,54,21
,Germany,51,9,4/20/20,147065,4862,91500,4/20/20,84,50
,Ghana,7.9465,-1.0232,4/20/20,1042,9,99,4/20/20,37,25
,Greece,39.0742,21.8243,4/20/20,2245,116,269,4/20/20,54,38
,Guatemala,15.7835,-90.2308,4/20/20,289,7,21,4/20/20,37,10
,Guinea,9.9456,-9.6966,4/20/20,622,5,122,4/20/20,38,16
,Guyana,5,-58.75,4/20/20,65,7,9,4/20/20,39,-100
,Haiti,18.9712,-72.2852,4/20/20,57,3,0,4/20/20,31,-100
,Holy See,41.9029,12.4534,4/20/20,9,0,2,4/20/20,45,-100
,Honduras,15.2,-86.2419,4/20/20,477,46,25,4/20/20,40,22
,Hungary,47.1625,19.5033,4/20/20,1984,199,267,4/20/20,47,30
,Iceland,64.9631,-19.0208,4/20/20,1773,10,1362,4/20/20,52,39
,India,21,78,4/20/20,18539,592,3273,4/20/20,81,37
,Indonesia,-0.7893,113.9213,4/20/20,6760,590,747,4/20/20,49,36
,Iran,32,53,4/20/20,83505,5209,59273,4/20/20,61,54
